Comment Number (ID),Nickname,User @,User URL,Comment Text,Time,Likes,Profile Picture URL,Is 2nd Level Comment,User Replied To,Number of Replies
406,Tomywooddy,tomywooddy,https://www.tiktok.com/@tomywooddy,Ev ก็ใช้พลังงานที่มาจากน้ำมัน-แก็ส,18-11-2022,1,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1672887600&x-signature=bfkSL5mYnGqfiT1mKHopY%2FS3%2BZw%3D,No,---,0
407,Pongpon Mardsirisup,pongpon_mardsirisup,https://www.tiktok.com/@pongpon_mardsirisup,แล้วแต่รายได้,18-11-2022,1,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1692498657158145.jpg?x-expires=1672887600&x-signature=LSSYL4lhsA81uKmAo4UHsX1u08Y%3D,No,---,0
408,PSN,mypasin,https://www.tiktok.com/@mypasin,มีเหตุผล ครับ แต่ถ้ามีเงินจะซื้ออะไรก็ได้แบบไม่มีกังวลเรื่องเงิน,18-11-2022,1,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/74a9344967b15d2962b534f7b220eb3a~c5_100x100.jpg?x-expires=1672887600&x-signature=1dL%2BDc8YplErZQr0S98%2FtQ8pUcs%3D,No,---,0
409,Alexandra,victoria.winslow,https://www.tiktok.com/@victoria.winslow,EV ตอนนี้เหมาะกับขับในเมืองและจังหวัดใกล้ๆบ้านเท่านั้นแหละ,18-11-2022,2,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/e076f93a2099595441c3a3d459b12ce8.jpg?x-expires=1672887600&x-signature=FEzp2PtoZHoMI%2BhPZf2rSOcrAqA%3D,No,---,1
410,ศิริ เด๊ะ เสนาธรรม,daefatboy,https://www.tiktok.com/@daefatboy,เค้าขับทั่วไทยกันแล้วครับ ขึ้นเขาลงดอย ก็มันประหยัดกว่าน้ำมันอะ,19-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1658372461147137.jpg?x-expires=1672887600&x-signature=FynmxwDWThXZxos7GdNVz605heg%3D,Yes,Alexandra,0
411,Alexandra,victoria.winslow,https://www.tiktok.com/@victoria.winslow,เลือกน้ำมันแบบที่ไม่ใช่ hybrid ด้วยอ่ะ 😅,18-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/e076f93a2099595441c3a3d459b12ce8.jpg?x-expires=1672887600&x-signature=FEzp2PtoZHoMI%2BhPZf2rSOcrAqA%3D,No,---,0
412,นัท 'ซัง,user8ln3oqwguc,https://www.tiktok.com/@user8ln3oqwguc,ณ ปัจจุบันนะ วิ่ง500กม ชาร์จ 4-5 ชม ก็ไม่ไหว ขับต่างจังหวัดเสียเวลาเสียงาน,18-11-2022,3,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/bcd0362c009d8a33937bd0d020b0a4fb~c5_100x100.jpg?x-expires=1672887600&x-signature=wqmazTUcjso16YDE7De6Y6knQBc%3D,No,---,4
413,Ronin B. Keniel,roninbkeniel,https://www.tiktok.com/@roninbkeniel,"ใครบอกชาร์จ 4-5 ชม 555
ชาร์จ DC 30 นาทีก็เติมแล้ว",10-12-2022,1,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/6cef3e6a5e23253548685421e45117ce~c5_100x100.jpg?x-expires=1672894800&x-signature=CSrXPGudKiInGBNZlrEfgwIUbSY%3D,Yes,นัท 'ซัง,0
414,K,kennychoc,https://www.tiktok.com/@kennychoc,ชาร์จ 15-30 นาที ได้ 80% เลยครับ,22-12-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1609127936629762.jpg?x-expires=1672894800&x-signature=%2Bb%2FRBEwCuqBFc4CHDg6FJssTyk0%3D,Yes,นัท 'ซัง,0
415,นัท 'ซัง,user8ln3oqwguc,https://www.tiktok.com/@user8ln3oqwguc,เร๊อะ,10-12-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/bcd0362c009d8a33937bd0d020b0a4fb~c5_100x100.jpg?x-expires=1672887600&x-signature=wqmazTUcjso16YDE7De6Y6knQBc%3D,Yes,นัท 'ซัง,0
416,Ronin B. Keniel,roninbkeniel,https://www.tiktok.com/@roninbkeniel,ความรู้น้อยแค่อยากมีแสง 55,11-12-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/6cef3e6a5e23253548685421e45117ce~c5_100x100.jpg?x-expires=1672894800&x-signature=CSrXPGudKiInGBNZlrEfgwIUbSY%3D,Yes,นัท 'ซัง,0
417,.YOKUMA 🏳️‍🌈,yokumamon,https://www.tiktok.com/@yokumamon,"สำหรับนักลงทุนมองแบบนี้ถูกแล้ว แต่สำหรับคนใช้งานจริงๆ ขับ ev แล้วไม่หวังขายแบบเราค่ะ คันละ 600,000 คืนทุนภายใน 4 ปี ที่เหลือรือกำไรค่ะ",18-11-2022,2,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/4fd21f0db6d8d71829a225d566ba92b5~c5_100x100.jpg?x-expires=1672887600&x-signature=K4wFeXRyNgVd4vMz5XLqS6pNOJQ%3D,No,---,1
418,ศิริ เด๊ะ เสนาธรรม,daefatboy,https://www.tiktok.com/@daefatboy,เสียเวลานาน ดีกว่าเสียค่าน้ำมันแพงๆ,19-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1658372461147137.jpg?x-expires=1672887600&x-signature=FynmxwDWThXZxos7GdNVz605heg%3D,Yes,.YOKUMA 🏳️‍🌈,0
419,Ruth 720,aristotle720,https://www.tiktok.com/@aristotle720,เค้าคงมองเหมือนเปลี่ยนจากใช้เกวียนมาใช้รถยนต์มั้ง,18-11-2022,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1672887600&x-signature=bfkSL5mYnGqfiT1mKHopY%2FS3%2BZw%3D,No,---,0
420,P'Peerawee S'Sukboon,moo_sroi,https://www.tiktok.com/@moo_sroi,คิดเหมือนกับผมเลย,17-11-2022,1,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1665493017741313.jpg?x-expires=1672887600&x-signature=Dr%2FhlFfGS47RNOsNx72nqOtkCik%3D,No,---,0
421,My dad has a gk,mydadhasagk,https://www.tiktok.com/@mydadhasagk,ผมคนเดียวหรือเปล่าที่ซื้อรถหวังเก็บ หวังปั้น ไม่หวังขาย,17-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/2b70036f1d8c1812f159a56b1378a90c~c5_100x100.jpg?x-expires=1672887600&x-signature=QLNLPsOGB1OWoz%2BsIFSmbLM%2Bth0%3D,No,---,0
422,SOW,sow2456,https://www.tiktok.com/@sow2456,เหมือนสมาร์ทโฟนแหละครับ พอถึงจุดที้พัฒนามาในระดับนึง คุณภาพจะดีในราคาย่อมเยาว์,17-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/7065594612768833538.jpg?x-expires=1672887600&x-signature=OdLX9t8RWqEHLhzWjxcD8mneRQA%3D,No,---,0
423,Sandee,rujlegacy,https://www.tiktok.com/@rujlegacy,ได้มุมมองใหม่ๆครับ ขอบคุณครับ,17-11-2022,1,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/494f4d53244661958481cb38d14647fa~c5_100x100.jpg?x-expires=1672887600&x-signature=yXQu%2FTml4nBf8hkjaWz8Tp0mH1c%3D,No,---,0
424,payong1973,payong1973,https://www.tiktok.com/@payong1973,ซื้อรถใช้แก็ส,17-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/6968232776948514818.jpg?x-expires=1672887600&x-signature=030piAGgtPjFzJRh7eDibdXDDS0%3D,No,---,0
425,rungratsanguandee,rungratsanguandee,https://www.tiktok.com/@rungratsanguandee,รอให้คนอื่นพิสูจน์แบบไฟฟ้ากันไปก่อน รอได้ค่ะ,17-11-2022,1,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/ff504609e0eb077adaa47f080bd0309c~c5_100x100.jpg?x-expires=1672887600&x-signature=UKO%2FBuMmBXs%2Fi0f4MDF0r7%2FxkyM%3D,No,---,0
426,Ramin_ok,ra_min_ok,https://www.tiktok.com/@ra_min_ok,EV เป็นทางเลือกดีแล้ว ค่าไฟจะได้ไม่แพง,17-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/8d330bf7fc7b399d68f86a9073f33de3~c5_100x100.jpg?x-expires=1672887600&x-signature=%2BU9ZLcw4uh3QBN8j6Ewfs9eUx%2Bs%3D,No,---,0
427,Goo gle3073,google30738,https://www.tiktok.com/@google30738,ตอนนี้รัฐหนุนหลังรถ EV โดยการลดภาษีปะครับ มีลดไรอีกไหม,17-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7080352452871979013~c5_100x100.jpg?x-expires=1672887600&x-signature=EVfVL3HX6MHjxrEnsUmxNs%2FkxGs%3D,No,---,0
428,panaage,panaage,https://www.tiktok.com/@panaage,เรื่องนี้ผมเห็นต่างครับ,17-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-aiso/9b74c2f1ed5c609b98ef2f733fc27b73~c5_100x100.jpg?x-expires=1672887600&x-signature=h7pPXNPbhnL6x4%2B481NUYQuvaZY%3D,No,---,0
429,Aha Singgold,ahasinggold,https://www.tiktok.com/@ahasinggold,ซื้อรถยังไงก็ขาดทุน แต่อนาคตคือ EV. นำ้มันมีแต่หมดไป,17-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/7056750509717356570.jpg?x-expires=1672887600&x-signature=HPygJpNHcznv2OuFQV%2B2wHDX%2FQo%3D,No,---,0
430,Nure Stock,nurestock,https://www.tiktok.com/@nurestock,ซื้อรถหวังขายเหรอเนี๊นะ,17-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/7027127386927792155.jpg?x-expires=1672887600&x-signature=uJZoHg3u2rHd%2BF6a8J5Or59EVWo%3D,No,---,0
431,Daygo.pk,daygo.pk,https://www.tiktok.com/@daygo.pk,มุมคนใช้ผมใช้มาไม่หวังขายนะ,17-11-2022,1,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/b29c4354516a1e91980302fd7464883b~c5_100x100.jpg?x-expires=1672887600&x-signature=WsciuTRQpuWaSWBij%2BJbPCSc8CU%3D,No,---,0
432,l3en,l3en46,https://www.tiktok.com/@l3en46,พวกซื้อไม่หวังขาย ไว้จะเปลี่ยนรถใหม่ผมขอคันเก่านะคับ ไม่หวังขาย ก้ให้ผมเถอะ,17-11-2022,3,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/fe7e935708af6403dea97a94eb7dec41.jpg?x-expires=1672887600&x-signature=YZGXxzeBoEEK9K%2BE6SHX1jSi0cY%3D,No,---,2
433,K,kennychoc,https://www.tiktok.com/@kennychoc,เค้าไม่หวังขายก็ไม่ได้หมายถึงจะแจกนิ,22-12-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1609127936629762.jpg?x-expires=1672894800&x-signature=%2Bb%2FRBEwCuqBFc4CHDg6FJssTyk0%3D,Yes,l3en,0
434,l3en,l3en46,https://www.tiktok.com/@l3en46,ก้ผมหวังไง ทำไมอะ,22-12-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/fe7e935708af6403dea97a94eb7dec41.jpg?x-expires=1672887600&x-signature=YZGXxzeBoEEK9K%2BE6SHX1jSi0cY%3D,Yes,l3en,0
435,ใครเอ่ย 😶‍🌫️,heybrosuppp,https://www.tiktok.com/@heybrosuppp,เลือก ฟอร์ด เรนเจอร์ แร็ปเตอร์ค่ะ 🤣,17-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/5de428ee0c24cec59a8c21976815c3cb~c5_100x100.jpg?x-expires=1672887600&x-signature=UZlTlQ57U4zVBJ6JU%2BetShl9uS8%3D,No,---,0
436,KP,spiredimensions,https://www.tiktok.com/@spiredimensions,เปลี่ยนแบตได้,17-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1657717479945218.jpg?x-expires=1672887600&x-signature=gqgN75tuwFDqyaZXykx7OmWchCw%3D,No,---,0
437,Methinee Nimnoi,methineenimnoi,https://www.tiktok.com/@methineenimnoi,"EV ไม่ขายมือสอง, ใช้อัพเกรด software กับแบตเตอรี่",17-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/acacd1b90c0c3eae74f3c4086d34a90b~c5_100x100.jpg?x-expires=1672887600&x-signature=KpDaK0Qc%2BHLWs1RoYFEZjijOnNc%3D,No,---,0
438,ส้มหวาน สวย,pornpatsarin,https://www.tiktok.com/@pornpatsarin,เราเป็นพนักงานขายรถ แนวคิดเหมือนกันที่เลือกรถน้ำมัน เพราะการขาดทุนน้อยในอนาคตอะแหละ 👍🏻,17-11-2022,1,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/52161159b2d2a3928571b5b327bc0b9d~c5_100x100.jpg?x-expires=1672887600&x-signature=Rbp1oH%2BzHF7glx9dW4Aok6lk5Xo%3D,No,---,0
439,sa.aa.am,jangletree,https://www.tiktok.com/@jangletree,"อย่างละคันครับ ใช้ใกล้บ้านก็รถ ev
เที่ยวไกลๆก็รถน้ำมัน",17-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/e074e428bd2d45eaee5516a293498b06.jpg?x-expires=1672887600&x-signature=ctMarKAgk23Bn0anjt6Hq7tboEg%3D,No,---,0
440,Tee Wanderer,teewanderer,https://www.tiktok.com/@teewanderer,ตอนนี้อยากได้ Ev เพราะมี เก๋ง กับ กระบะแล้ว,17-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1677970186011650.jpg?x-expires=1672887600&x-signature=QD3QoZYCjotohIVGh0%2F%2FbBOp7r0%3D,No,---,0
441,jarunrodmuang,jarunrodmuang,https://www.tiktok.com/@jarunrodmuang,ซื้อไว้ใช้ไม่ต้องคิดมาก,17-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-aiso/3b971bb3b44cb7dadd9340f672d5898a~c5_100x100.jpg?x-expires=1672887600&x-signature=Fj4oYhJINEJVCw%2BF74F1WTFFNSI%3D,No,---,0
442,เฟรนด์คลีนิก ม.ขอนแก่น,userdmtluliawb,https://www.tiktok.com/@userdmtluliawb,ขอบคุณ,17-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/f371d185c62087a8f2b58c99af44a932~c5_100x100.jpg?x-expires=1672887600&x-signature=9S335CWb6VIZZGbwNrIlL%2Bw6QPk%3D,No,---,0
443,jackbuakaew,jackbuakaew,https://www.tiktok.com/@jackbuakaew,พูดดีมาก,17-11-2022,2,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/7162564072330756123~c5_100x100.jpg?x-expires=1672887600&x-signature=ZVFbhk3SpWPexuYSd%2F0YfW55Q4E%3D,No,---,0
444,Kieng Natachai,natachai_pk,https://www.tiktok.com/@natachai_pk,"ถ้าเทียบ ในมุม ส่วนต่าง ค่าเขื่อเพลิง จะเป็นอีกมุมเลย เช่น ถ้าต้องเดินทางวันละ 100 km สมมุติ ส่วนต่างค่าเชื้อเพลิง 3 บาท / km วันละ 300 ปัีละ 108,000",17-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1663672092578817.jpg?x-expires=1672887600&x-signature=nLbIuJZbEDbQkLMBwAcJTUmWmGI%3D,No,---,0
445,Gun-xParada,gunxparada,https://www.tiktok.com/@gunxparada,ระหว่างน้ำมัน กับ EV จะเอาเงินที่ไหนซื้อ 😂,17-11-2022,1,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/mig-46b4001a79eb7502c655~c5_100x100.jpg?x-expires=1672887600&x-signature=hlyqtFJV2%2B4zI0yE%2BmcXgGBVgAM%3D,No,---,0
446,Sand Wiches,sand_sp,https://www.tiktok.com/@sand_sp,สรุปในมุมนักลงทุน ยังไม่ใช้รถไฟฟ้า แต่ลงทุนหุ้นกลุ่มรถev แทน555,17-11-2022,3,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/5781e0ac0e0f5967603aafe4242b96bd~c5_100x100.jpg?x-expires=1672887600&x-signature=BcxvIuB2%2BVRNjRsaxI%2F%2BQVmJ6MI%3D,No,---,0
447,o,ovssb,https://www.tiktok.com/@ovssb,ขอบคุนแง่คิดที่ดี,17-11-2022,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/7035169624019140614~c5_100x100.jpg?x-expires=1672887600&x-signature=hxEEHUgZjWKGty9ZePNv7r4ZIZs%3D,No,---,0
448,supot_tianthong,supot_tianthong,https://www.tiktok.com/@supot_tianthong,ปีหน้าได้ยินว่า ค่าไฟ จะขึ้นอีกแล้วนะครับท่าน,17-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/6954682586249560066.jpg?x-expires=1672887600&x-signature=d%2Bi9ZGUGwv%2FGSW%2Fpb3Kp91MWt2s%3D,No,---,0
449,Boy thai999,boyuntiligetit,https://www.tiktok.com/@boyuntiligetit,จริงพูดถูก,17-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/4b3db8ca3c602fa2376766c1a4d86191.jpg?x-expires=1672887600&x-signature=BrHJnDWmJ3ZUnnGOF%2BpbsC7%2FQFs%3D,No,---,0
450,Moeziier,moeziiermos,https://www.tiktok.com/@moeziiermos,จริงครับ แบบผมคิดแหละถ้าแบตเสื่อม เปลี่ยนแบตทีซื้อใหม่คุ้มกว่า ราคาขายต่อยังได้เท่าไหร่ก็ไม่รู้ evยังไม่คุ้ม,17-11-2022,1,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/aa1e11e2faf0d4c6471e1c76f103ddc6~c5_100x100.jpg?x-expires=1672887600&x-signature=RXgvmNgfM%2Fw%2FHSDCi3rOP2pHCGE%3D,No,---,1
451,sawetachart,sawetachart,https://www.tiktok.com/@sawetachart,ค่าแบตไม่แพงมือสองถึงคุ้ม,17-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/6991099327649153050.jpg?x-expires=1672894800&x-signature=t%2BbWkN4EqzLVQmVTogyF08rAtjA%3D,Yes,Moeziier,0
452,Aud Plakad,audaud81,https://www.tiktok.com/@audaud81,ใช้ก่อน ประหยัดก่อน,17-11-2022,1,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/55ce5b871477d85eebd502204bc4b07b~c5_100x100.jpg?x-expires=1672887600&x-signature=7x0z5WMjURVPTucI7fGkQKFaNXo%3D,No,---,0
453,Pichet Junkunee,pichet365day,https://www.tiktok.com/@pichet365day,ถูกใจครับ,17-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/c5cd46c16f8d5209df678cb6f6814f18~c5_100x100.jpg?x-expires=1672887600&x-signature=je0I%2BM3LGwZhiiIJppPYBdgE1%2BQ%3D,No,---,0
454,X เล่นไปเรื่อย 🦟,xkeepmuns,https://www.tiktok.com/@xkeepmuns,เหตุผลน่าฟังมากๆ ชอบครับ,17-11-2022,4,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/cd9bd3b34a5643637a933fc9d3435d82~c5_100x100.jpg?x-expires=1672887600&x-signature=5j0KxD53ja8uJ23WjouoyD%2BIG0g%3D,No,---,0
455,กิเดโอน กิเดโอน,freedown2551,https://www.tiktok.com/@freedown2551,จริง เหมือนมือถือตกรุ่นทุกปี,17-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1666859324452865.jpg?x-expires=1672887600&x-signature=uL6IbcDLShdcBjYD8%2FG5mo6D7d4%3D,No,---,0
456,Prapaporn Pui,prapaporn_pui,https://www.tiktok.com/@prapaporn_pui,ขออนุญาตแชร์นะคะ,17-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1608530670547969.jpg?x-expires=1672887600&x-signature=njzkEmphh8ij7XKVY2ZcyQr2TTk%3D,No,---,0
457,dybv9ic21zxn,dybv9ic21zxn,https://www.tiktok.com/@dybv9ic21zxn,ไม่ติดดิน,17-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/7024046679137452059.jpg?x-expires=1672887600&x-signature=%2B4BuQZthx70r68sPjabZe2r5ra4%3D,No,---,0
458,Chen na rong,pkpsamarat,https://www.tiktok.com/@pkpsamarat,คนนี้เป็นใคร่ วิศวกรไฟฟ้าหรือยังไง,17-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/701689efa83ea61246ec9aa69f5e5453~c5_100x100.jpg?x-expires=1672887600&x-signature=Ll56FUDoVBiGi3vONxivmidvRJE%3D,No,---,0
459,อ๊อดรถซิ่ง,aoddet,https://www.tiktok.com/@aoddet,ชัดเจน ตรงประเด็น ขอบคุณครับ,17-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/f664e1168186cdab104d491ccf92b76a~c5_100x100.jpg?x-expires=1672887600&x-signature=oB9pKG7SazQseZbhTdZLqCzzm1s%3D,No,---,0
460,Kroonu Muaythai,kroonumuaythai,https://www.tiktok.com/@kroonumuaythai,ชัดเจน ครับ,17-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/c471f3253b837fddb035bcca103de9b1.jpg?x-expires=1672887600&x-signature=vkgTk8h%2FUhGS7YWc38Y7aykQpiE%3D,No,---,0
461,Pairung Phomwiang,pairungphomwiang,https://www.tiktok.com/@pairungphomwiang,เห็นด้วยเลย,17-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/c15acff51fd0bb6672de217864c53cb1~c5_100x100.jpg?x-expires=1672887600&x-signature=SslZY3uuQgEvAzABWpRwyjyAt6s%3D,No,---,0
462,SWYJN,swyjn7465,https://www.tiktok.com/@swyjn7465,รถ ev ดี แต่เทคโนโลยีมันยังไม่สุด สถานีชาร์ทก็น้อย ผู้ผลิตก็พัฒนาเรื่อยๆ รุ่นใหม่ก็จะออกมาเรื่อยๆ,17-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/fb746f0485ebd675618b4b6c53b7c74f~c5_100x100.jpg?x-expires=1672887600&x-signature=WUIZmrpVM8Y48edDv%2FUrcY6F%2BHE%3D,No,---,0
463,Kh Un Per,khunper,https://www.tiktok.com/@khunper,ตรงใจครับ,17-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/c1e9db33d785ee18eec6d8c70ef36dc5~c5_100x100.jpg?x-expires=1672887600&x-signature=WeacgOUrkmg3hECfha9Kmgw2K30%3D,No,---,0
464,Nantaween,veevi523,https://www.tiktok.com/@veevi523,รถEV ค่าซ่อมน่าจะแพงมาก อะไหล่อิเล็กทรอนิกส์ ต้องมีราคาสูง รถเอนจิน อายุมากหายากราคาก็สูง เช่น GTR,17-11-2022,2,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/eca44cfe8e76da7fcd9cb7bdbfc04771~c5_100x100.jpg?x-expires=1672887600&x-signature=IT5ZjYnMr0ERF4kcSiAGlVwPOd4%3D,No,---,1
465,K,kennychoc,https://www.tiktok.com/@kennychoc,ซ่อมง่ายกว่ารถน้ำมันเยอะครับ ชิ้นส่วนน้อยกว่ารถน้ำมันเยอะมาก พวกอิเล็กทรอนิกส์ถ้าเสียก็เปลี่ยนเหมือนเครื่องใช้ไฟฟ้าอะ เครื่องยนต์ก็มีแค่มอเตอร์,22-12-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1609127936629762.jpg?x-expires=1672894800&x-signature=%2Bb%2FRBEwCuqBFc4CHDg6FJssTyk0%3D,Yes,Nantaween,0
466,บีจัง,bejung10,https://www.tiktok.com/@bejung10,จริง,17-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1663112097470466.jpg?x-expires=1672887600&x-signature=HLfRbzOkOWyOHn%2FH1QoIP9qUjR4%3D,No,---,0
467,เอกราช สุทธิมุสิก,arm038,https://www.tiktok.com/@arm038,ใช่ถูกต้อง,17-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1656401413917698.jpg?x-expires=1672887600&x-signature=TuK3yitZZ9w%2BqBztxV%2ByZKWHAa0%3D,No,---,0
468,apilux s,apilux1962_,https://www.tiktok.com/@apilux1962_,อนาคตน้ำมันจะถูกลงสบายประหยัดกว่าคนใช้น้อยลง,17-11-2022,0,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1672887600&x-signature=bfkSL5mYnGqfiT1mKHopY%2FS3%2BZw%3D,No,---,0
469,Orc Hero,orchero3308,https://www.tiktok.com/@orchero3308,อยู่ที่จุดประสงค์ของผู้ใช้จริงๆ เบือกให้เหมาะกับตัวเองดีที่สุด ส่วนตัวผมกำลังมองรถไฟฟ้าเพื่อใช้ในเมือง ส่วนเดินทางไกล ยังไงก็เอารถน้ำมันไป,17-11-2022,0,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1631676369181697.jpg?x-expires=1672887600&x-signature=8maXySMbtgJP7kGmKkYehWrPCnQ%3D,No,---,0
470,Opas,supphanyu,https://www.tiktok.com/@supphanyu,อีกมุมหนึ่งคือ รถน้ำมันก็จะราคาตก เพราะกระแส EV จะแรงกว่า,17-11-2022,2,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/6df357111ed6cadf4ba7832730d0c4a9~c5_100x100.jpg?x-expires=1672887600&x-signature=84LIuoA%2BhPmF4selrGssiLBSx%2Fo%3D,No,---,0
471,Song Pongsak,songpongsak,https://www.tiktok.com/@songpongsak,รถน้ำมันขายได้กำไรกี่รุ่น ผมใช้ฟอร์ดเอเวอเรส ซื้อ1.7ล้าน ใช้มา6ปี ถ้าขายตอนนี้ 800000 หายไปเกินครึ่ง ยังไม่รวมค่าบำรุงรักษา,17-11-2022,1,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1668320195681281.jpg?x-expires=1672887600&x-signature=rpmmvSKHHntL9sNVwtov7GOaiYk%3D,No,---,3
472,)❤️😘🥰,statisticframe,https://www.tiktok.com/@statisticframe,ใช้รถนายถึง6ปีเลยหรอคะ😳,29-11-2022,0,https://p16-sign-va.tiktokcdn.com/tos-useast2a-avt-0068-giso/7da320979a10bc011f94dea3dd618e16~c5_100x100.jpg?x-expires=1672894800&x-signature=OyyZle0AXC94Gi36yNSqxMwh080%3D,Yes,Song Pongsak,0
